TICKER,Sector,Percentage of portfolio,Percentage of sector
TTWO,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SPHM,Information Technology,4.4972117287281886e-05,0.0005396654074473826
WVVEF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CMFV,Information Technology,4.4972117287281886e-05,0.0005396654074473826
RMBS,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ATWT,Information Technology,4.4972117287281886e-05,0.0005396654074473826
QRVO,Information Technology,4.4972117287281886e-05,0.0005396654074473826
MMS,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CNWT,Information Technology,4.4972117287281886e-05,0.0005396654074473826
INTT,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SRT,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ACCR,Information Technology,4.4972117287281886e-05,0.0005396654074473826
IDIG,Information Technology,4.4972117287281886e-05,0.0005396654074473826
UEPS,Information Technology,4.4972117287281886e-05,0.0005396654074473826
RITT,Information Technology,4.4972117287281886e-05,0.0005396654074473826
QADB,Information Technology,4.4972117287281886e-05,0.0005396654074473826
QADA,Information Technology,4.4972117287281886e-05,0.0005396654074473826
HMNY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
AEHR,Information Technology,4.4972117287281886e-05,0.0005396654074473826
FJTSY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ETIC,Information Technology,4.4972117287281886e-05,0.0005396654074473826
BMRK,Information Technology,4.4972117287281886e-05,0.0005396654074473826
NTFY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
AVSA,Information Technology,4.4972117287281886e-05,0.0005396654074473826
FARO,Information Technology,4.4972117287281886e-05,0.0005396654074473826
FSNR,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ACSEF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
RDCM,Information Technology,4.4972117287281886e-05,0.0005396654074473826
OSIS,Information Technology,4.4972117287281886e-05,0.0005396654074473826
OWVI,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CCWF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
INVE,Information Technology,4.4972117287281886e-05,0.0005396654074473826
MYRY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
TSM,Information Technology,4.4972117287281886e-05,0.0005396654074473826
COUV,Information Technology,4.4972117287281886e-05,0.0005396654074473826
PWNX,Information Technology,4.4972117287281886e-05,0.0005396654074473826
IBIN,Information Technology,4.4972117287281886e-05,0.0005396654074473826
FORTY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
POPM,Information Technology,4.4972117287281886e-05,0.0005396654074473826
TMGY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ENHT,Information Technology,4.4972117287281886e-05,0.0005396654074473826
RNWK,Information Technology,4.4972117287281886e-05,0.0005396654074473826
EMNC,Information Technology,4.4972117287281886e-05,0.0005396654074473826
MTPR,Information Technology,4.4972117287281886e-05,0.0005396654074473826
WOAM,Information Technology,4.4972117287281886e-05,0.0005396654074473826
FLXI,Information Technology,4.4972117287281886e-05,0.0005396654074473826
POWI,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CXCQ,Information Technology,4.4972117287281886e-05,0.0005396654074473826
PPMH,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ICRD,Information Technology,4.4972117287281886e-05,0.0005396654074473826
VRSN,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ZTSTF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
NTWK,Information Technology,4.4972117287281886e-05,0.0005396654074473826
WDDD,Information Technology,4.4972117287281886e-05,0.0005396654074473826
COCM,Information Technology,4.4972117287281886e-05,0.0005396654074473826
APDN,Information Technology,4.4972117287281886e-05,0.0005396654074473826
MMTIF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CNXN,Information Technology,4.4972117287281886e-05,0.0005396654074473826
IBRC,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ARSC,Information Technology,4.4972117287281886e-05,0.0005396654074473826
OSPN,Information Technology,4.4972117287281886e-05,0.0005396654074473826
DTEV,Information Technology,4.4972117287281886e-05,0.0005396654074473826
UPPR,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SOFO,Information Technology,4.4972117287281886e-05,0.0005396654074473826
OSKA,Information Technology,4.4972117287281886e-05,0.0005396654074473826
BTSR,Information Technology,4.4972117287281886e-05,0.0005396654074473826
AXCG,Information Technology,4.4972117287281886e-05,0.0005396654074473826
MANH,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SGTB,Information Technology,4.4972117287281886e-05,0.0005396654074473826
AMKR,Information Technology,4.4972117287281886e-05,0.0005396654074473826
VGID,Information Technology,4.4972117287281886e-05,0.0005396654074473826
OTFT,Information Technology,4.4972117287281886e-05,0.0005396654074473826
EVOL,Information Technology,4.4972117287281886e-05,0.0005396654074473826
IOTC,Information Technology,4.4972117287281886e-05,0.0005396654074473826
AXTI,Information Technology,4.4972117287281886e-05,0.0005396654074473826
HCKT,Information Technology,4.4972117287281886e-05,0.0005396654074473826
IPLY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
UMLS,Information Technology,4.4972117287281886e-05,0.0005396654074473826
MSTR,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CXDO,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CTSH,Information Technology,4.4972117287281886e-05,0.0005396654074473826
DOX,Information Technology,4.4972117287281886e-05,0.0005396654074473826
LMGR,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CLPE,Information Technology,4.4972117287281886e-05,0.0005396654074473826
DGTW,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CLS,Information Technology,4.4972117287281886e-05,0.0005396654074473826
TEKI,Information Technology,4.4972117287281886e-05,0.0005396654074473826
IENT,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ZVLO,Information Technology,4.4972117287281886e-05,0.0005396654074473826
VSYM,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ANGI,Information Technology,4.4972117287281886e-05,0.0005396654074473826
OIDN,Information Technology,4.4972117287281886e-05,0.0005396654074473826
DLGI,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CTYO,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ATIW,Information Technology,4.4972117287281886e-05,0.0005396654074473826
PRYNF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
EVAI,Information Technology,4.4972117287281886e-05,0.0005396654074473826
FLXT,Information Technology,4.4972117287281886e-05,0.0005396654074473826
DVAR,Information Technology,4.4972117287281886e-05,0.0005396654074473826
XFCH,Information Technology,4.4972117287281886e-05,0.0005396654074473826
AGTEF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
PCRBF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
WANSF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
QLYS,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CODAF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
NETE,Information Technology,4.4972117287281886e-05,0.0005396654074473826
EVTI,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SSTK,Information Technology,4.4972117287281886e-05,0.0005396654074473826
RTMVY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
AMBA,Information Technology,4.4972117287281886e-05,0.0005396654074473826
WDAY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ONTRF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SOST,Information Technology,4.4972117287281886e-05,0.0005396654074473826
PUGE,Information Technology,4.4972117287281886e-05,0.0005396654074473826
YY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
TEHG,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ATVK,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ARGQ,Information Technology,4.4972117287281886e-05,0.0005396654074473826
STTH,Information Technology,4.4972117287281886e-05,0.0005396654074473826
TAYO,Information Technology,4.4972117287281886e-05,0.0005396654074473826
OTTV,Information Technology,4.4972117287281886e-05,0.0005396654074473826
VBHI,Information Technology,4.4972117287281886e-05,0.0005396654074473826
BBBT,Information Technology,4.4972117287281886e-05,0.0005396654074473826
YLWDF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
DCHIY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
RDAR,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CYBF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CYNK,Information Technology,4.4972117287281886e-05,0.0005396654074473826
KPAY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
WYCC,Information Technology,4.4972117287281886e-05,0.0005396654074473826
YPPN,Information Technology,4.4972117287281886e-05,0.0005396654074473826
IPDN,Information Technology,4.4972117287281886e-05,0.0005396654074473826
MCCX,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ANAV,Information Technology,4.4972117287281886e-05,0.0005396654074473826
RJDG,Information Technology,4.4972117287281886e-05,0.0005396654074473826
MODN,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SLOIY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
MRIN,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CCOEY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
FUBO,Information Technology,4.4972117287281886e-05,0.0005396654074473826
EVTC,Information Technology,4.4972117287281886e-05,0.0005396654074473826
NDDG,Information Technology,4.4972117287281886e-05,0.0005396654074473826
NNSV,Information Technology,4.4972117287281886e-05,0.0005396654074473826
LCTC,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SKKY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
AEYE,Information Technology,4.4972117287281886e-05,0.0005396654074473826
QIWI,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ECOM,Information Technology,4.4972117287281886e-05,0.0005396654074473826
TPNI,Information Technology,4.4972117287281886e-05,0.0005396654074473826
RIHT,Information Technology,4.4972117287281886e-05,0.0005396654074473826
VIZC,Information Technology,4.4972117287281886e-05,0.0005396654074473826
AMPG,Information Technology,4.4972117287281886e-05,0.0005396654074473826
MLCG,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CDW,Information Technology,4.4972117287281886e-05,0.0005396654074473826
LIQDQ,Information Technology,4.4972117287281886e-05,0.0005396654074473826
VISL,Information Technology,4.4972117287281886e-05,0.0005396654074473826
PSDMF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
MIXT,Information Technology,4.4972117287281886e-05,0.0005396654074473826
KGDEY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
NXTD,Information Technology,4.4972117287281886e-05,0.0005396654074473826
PGFY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
BNFT,Information Technology,4.4972117287281886e-05,0.0005396654074473826
FEYE,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SAIC,Information Technology,4.4972117287281886e-05,0.0005396654074473826
AAOI,Information Technology,4.4972117287281886e-05,0.0005396654074473826
RNG,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CIIT,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CATV,Information Technology,4.4972117287281886e-05,0.0005396654074473826
COMM,Information Technology,4.4972117287281886e-05,0.0005396654074473826
HBPE,Information Technology,4.4972117287281886e-05,0.0005396654074473826
KODK,Information Technology,4.4972117287281886e-05,0.0005396654074473826
OPVS,Information Technology,4.4972117287281886e-05,0.0005396654074473826
WIX,Information Technology,4.4972117287281886e-05,0.0005396654074473826
TWTR,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ICLD,Information Technology,4.4972117287281886e-05,0.0005396654074473826
WLYW,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ATHM,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ITTOY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
TKCI,Information Technology,4.4972117287281886e-05,0.0005396654074473826
BDGY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
HUTN,Information Technology,4.4972117287281886e-05,0.0005396654074473826
YOKEY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
KN,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CURM,Information Technology,4.4972117287281886e-05,0.0005396654074473826
BTCS,Information Technology,4.4972117287281886e-05,0.0005396654074473826
WHSI,Information Technology,4.4972117287281886e-05,0.0005396654074473826
VRNS,Information Technology,4.4972117287281886e-05,0.0005396654074473826
PCTY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
QTWO,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ATEN,Information Technology,4.4972117287281886e-05,0.0005396654074473826
TWOU,Information Technology,4.4972117287281886e-05,0.0005396654074473826
FIVN,Information Technology,4.4972117287281886e-05,0.0005396654074473826
PAYC,Information Technology,4.4972117287281886e-05,0.0005396654074473826
WB,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SABR,Information Technology,4.4972117287281886e-05,0.0005396654074473826
TSYHY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CMCM,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ZEN,Information Technology,4.4972117287281886e-05,0.0005396654074473826
TRUE,Information Technology,4.4972117287281886e-05,0.0005396654074473826
DPSMD,Information Technology,4.4972117287281886e-05,0.0005396654074473826
RESN,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ANET,Information Technology,4.4972117287281886e-05,0.0005396654074473826
TKSTF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
MTLS,Information Technology,4.4972117287281886e-05,0.0005396654074473826
XNET,Information Technology,4.4972117287281886e-05,0.0005396654074473826
EVSBY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
NUKK,Information Technology,4.4972117287281886e-05,0.0005396654074473826
PROM,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ACMB,Information Technology,4.4972117287281886e-05,0.0005396654074473826
EDNMY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ENMPY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SEDG,Information Technology,4.4972117287281886e-05,0.0005396654074473826
IGEN,Information Technology,4.4972117287281886e-05,0.0005396654074473826
GDDY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
MFH,Information Technology,4.4972117287281886e-05,0.0005396654074473826
IDTYD,Information Technology,4.4972117287281886e-05,0.0005396654074473826
AEXAY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
BKI,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SHOP,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CDRBQ,Information Technology,4.4972117287281886e-05,0.0005396654074473826
AKTS,Information Technology,4.4972117287281886e-05,0.0005396654074473826
LTCCF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
IINX,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ALRM,Information Technology,4.4972117287281886e-05,0.0005396654074473826
APPF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
RPD,Information Technology,4.4972117287281886e-05,0.0005396654074473826
BLBX,Information Technology,4.4972117287281886e-05,0.0005396654074473826
TCNT,Information Technology,4.4972117287281886e-05,0.0005396654074473826
PYPL,Information Technology,4.4972117287281886e-05,0.0005396654074473826
LITE,Information Technology,4.4972117287281886e-05,0.0005396654074473826
PSTG,Information Technology,4.4972117287281886e-05,0.0005396654074473826
PMTS,Information Technology,4.4972117287281886e-05,0.0005396654074473826
RSTAY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ANY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
GLOB,Information Technology,4.4972117287281886e-05,0.0005396654074473826
HLOC,Information Technology,4.4972117287281886e-05,0.0005396654074473826
MARA,Information Technology,4.4972117287281886e-05,0.0005396654074473826
GTEH,Information Technology,4.4972117287281886e-05,0.0005396654074473826
NWWTF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
LTRPA,Information Technology,4.4972117287281886e-05,0.0005396654074473826
LTRPB,Information Technology,4.4972117287281886e-05,0.0005396654074473826
BLOZF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
DRNG,Information Technology,4.4972117287281886e-05,0.0005396654074473826
REGRF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
NOKBF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
KTHGF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
MCTYF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ISDSF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CMSQF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SAPGF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SQNXF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ITMTF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
POETF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CNSWF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SESMF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
FLTCF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
PNYTF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SFDMY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
BABA,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CYBR,Information Technology,4.4972117287281886e-05,0.0005396654074473826
PLFX,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CDK,Information Technology,4.4972117287281886e-05,0.0005396654074473826
HUBS,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CATI,Information Technology,4.4972117287281886e-05,0.0005396654074473826
TSHTY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
KEYS,Information Technology,4.4972117287281886e-05,0.0005396654074473826
LFER,Information Technology,4.4972117287281886e-05,0.0005396654074473826
KE,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SIGL,Information Technology,4.4972117287281886e-05,0.0005396654074473826
TRBO,Information Technology,4.4972117287281886e-05,0.0005396654074473826
UPLD,Information Technology,4.4972117287281886e-05,0.0005396654074473826
FCUV,Information Technology,4.4972117287281886e-05,0.0005396654074473826
VERB,Information Technology,4.4972117287281886e-05,0.0005396654074473826
MOMO,Information Technology,4.4972117287281886e-05,0.0005396654074473826
WK,Information Technology,4.4972117287281886e-05,0.0005396654074473826
NEWR,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SPLY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
BRTI,Information Technology,4.4972117287281886e-05,0.0005396654074473826
BOX,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SRBBF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SMAR,Information Technology,4.4972117287281886e-05,0.0005396654074473826
DOCU,Information Technology,4.4972117287281886e-05,0.0005396654074473826
RKNEF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ZUO,Information Technology,4.4972117287281886e-05,0.0005396654074473826
NDVN,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CYBNY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
LASR,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CDAY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CLPS,Information Technology,4.4972117287281886e-05,0.0005396654074473826
GSKY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
JRVS,Information Technology,4.4972117287281886e-05,0.0005396654074473826
HUYA,Information Technology,4.4972117287281886e-05,0.0005396654074473826
RZZRY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
RAYT,Information Technology,4.4972117287281886e-05,0.0005396654074473826
EVOP,Information Technology,4.4972117287281886e-05,0.0005396654074473826
IIIV,Information Technology,4.4972117287281886e-05,0.0005396654074473826
GBOX,Information Technology,4.4972117287281886e-05,0.0005396654074473826
XSPT,Information Technology,4.4972117287281886e-05,0.0005396654074473826
AVLR,Information Technology,4.4972117287281886e-05,0.0005396654074473826
MCLDF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
JPDYY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
EVER,Information Technology,4.4972117287281886e-05,0.0005396654074473826
DOMO,Information Technology,4.4972117287281886e-05,0.0005396654074473826
TMSNY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
OPRA,Information Technology,4.4972117287281886e-05,0.0005396654074473826
DAVA,Information Technology,4.4972117287281886e-05,0.0005396654074473826
WISA,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ISCNF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
IMXI,Information Technology,4.4972117287281886e-05,0.0005396654074473826
PRTH,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CRBTF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CVTV,Information Technology,4.4972117287281886e-05,0.0005396654074473826
TENB,Information Technology,4.4972117287281886e-05,0.0005396654074473826
JG,Information Technology,4.4972117287281886e-05,0.0005396654074473826
RIVX,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ARLO,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SFET,Information Technology,4.4972117287281886e-05,0.0005396654074473826
DRKOF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CAJFF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
QTT,Information Technology,4.4972117287281886e-05,0.0005396654074473826
EB,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CLCI,Information Technology,4.4972117287281886e-05,0.0005396654074473826
MSRT,Information Technology,4.4972117287281886e-05,0.0005396654074473826
PAYS,Information Technology,4.4972117287281886e-05,0.0005396654074473826
DIRV,Information Technology,4.4972117287281886e-05,0.0005396654074473826
EPXY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SVLT,Information Technology,4.4972117287281886e-05,0.0005396654074473826
HPE,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CBDEF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
TKAT,Information Technology,4.4972117287281886e-05,0.0005396654074473826
XCOMQ,Information Technology,4.4972117287281886e-05,0.0005396654074473826
HYEX,Information Technology,4.4972117287281886e-05,0.0005396654074473826
MIME,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SQ,Information Technology,4.4972117287281886e-05,0.0005396654074473826
MTCH,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SPI,Information Technology,4.4972117287281886e-05,0.0005396654074473826
TEAM,Information Technology,4.4972117287281886e-05,0.0005396654074473826
LKST,Information Technology,4.4972117287281886e-05,0.0005396654074473826
EVTZF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
NNDM,Information Technology,4.4972117287281886e-05,0.0005396654074473826
DTSS,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SCWX,Information Technology,4.4972117287281886e-05,0.0005396654074473826
FLCX,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ZDGE,Information Technology,4.4972117287281886e-05,0.0005396654074473826
TWLO,Information Technology,4.4972117287281886e-05,0.0005396654074473826
EVBG,Information Technology,4.4972117287281886e-05,0.0005396654074473826
TTD,Information Technology,4.4972117287281886e-05,0.0005396654074473826
PI,Information Technology,4.4972117287281886e-05,0.0005396654074473826
MYSZ,Information Technology,4.4972117287281886e-05,0.0005396654074473826
TLND,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ATOM,Information Technology,4.4972117287281886e-05,0.0005396654074473826
AIRG,Information Technology,4.4972117287281886e-05,0.0005396654074473826
DELL,Information Technology,4.4972117287281886e-05,0.0005396654074473826
NTNX,Information Technology,4.4972117287281886e-05,0.0005396654074473826
COUP,Information Technology,4.4972117287281886e-05,0.0005396654074473826
MRAM,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ICHR,Information Technology,4.4972117287281886e-05,0.0005396654074473826
BL,Information Technology,4.4972117287281886e-05,0.0005396654074473826
IMOS,Information Technology,4.4972117287281886e-05,0.0005396654074473826
GDS,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CNDT,Information Technology,4.4972117287281886e-05,0.0005396654074473826
TRVG,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SNAP,Information Technology,4.4972117287281886e-05,0.0005396654074473826
DGLT,Information Technology,4.4972117287281886e-05,0.0005396654074473826
AYX,Information Technology,4.4972117287281886e-05,0.0005396654074473826
OKTA,Information Technology,4.4972117287281886e-05,0.0005396654074473826
YEXT,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SSTI,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CLDR,Information Technology,4.4972117287281886e-05,0.0005396654074473826
VERI,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SGH,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CARS,Information Technology,4.4972117287281886e-05,0.0005396654074473826
APPN,Information Technology,4.4972117287281886e-05,0.0005396654074473826
TNTRQ,Information Technology,4.4972117287281886e-05,0.0005396654074473826
AMSSY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ZPAS,Information Technology,4.4972117287281886e-05,0.0005396654074473826
LBUY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
HDVW,Information Technology,4.4972117287281886e-05,0.0005396654074473826
PKLBF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
RETC,Information Technology,4.4972117287281886e-05,0.0005396654074473826
XELA,Information Technology,4.4972117287281886e-05,0.0005396654074473826
INTV,Information Technology,4.4972117287281886e-05,0.0005396654074473826
IMTE,Information Technology,4.4972117287281886e-05,0.0005396654074473826
BRQS,Information Technology,4.4972117287281886e-05,0.0005396654074473826
MFGP,Information Technology,4.4972117287281886e-05,0.0005396654074473826
MDB,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SE,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SWCH,Information Technology,4.4972117287281886e-05,0.0005396654074473826
RMNI,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CARG,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SAIL,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ALTR,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ACMR,Information Technology,4.4972117287281886e-05,0.0005396654074473826
LOV,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SOGO,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ITMSF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CASA,Information Technology,4.4972117287281886e-05,0.0005396654074473826
CRCW,Information Technology,4.4972117287281886e-05,0.0005396654074473826
BOXL,Information Technology,4.4972117287281886e-05,0.0005396654074473826
EXXBF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
XMMRF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
LNNTF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ASNT,Information Technology,4.4972117287281886e-05,0.0005396654074473826
RAZFF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
AVYA,Information Technology,4.4972117287281886e-05,0.0005396654074473826
FHGDF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SMPBF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
PAGS,Information Technology,4.4972117287281886e-05,0.0005396654074473826
OSS,Information Technology,4.4972117287281886e-05,0.0005396654074473826
NPPTF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
GAME,Information Technology,4.4972117287281886e-05,0.0005396654074473826
VSSSF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
NTDOF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
DMGGF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
GLLGF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ZEPP,Information Technology,4.4972117287281886e-05,0.0005396654074473826
BFCH,Information Technology,4.4972117287281886e-05,0.0005396654074473826
WCAGY,Information Technology,4.4972117287281886e-05,0.0005396654074473826
SNPTF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ZDGGF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
ROIUF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
NTCXF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
HLMAF,Information Technology,4.4972117287281886e-05,0.0005396654074473826
